text,reply_text,name,source,comment_id,reply_name
回复<a href='http://m.weibo.cn/n/Mr_Tang丿'>@Mr_Tang丿</a>:乐天代表的不是韩国政府，我们也就没有所谓的干涉内政了，再说你去看看中国外交部是的声明，什么时候干涉过别国的内政？什么时候像美等西方霸权主义国家干涉别国内政过？乐天是韩国的一个商业组织而已，但是完全很配合韩国同意部署萨德系统监听甚至轰炸中国。,回复<a href='http://m.weibo.cn/n/清澈的冰块'>@清澈的冰块</a>:韩国部署个萨德我们就这样，那俄罗斯部署了更加厉害的雷达呢？互不干涉内政这是我国提出的 人家在自己的国土布置防御系统 按照外交部的发言词来说 别的国家无权说三道四。预期既希望与对方停止布置倒不如好好考虑一下如何反制对方的系统。不要把希望百分之百的基于敌手。,流星雨下666666,iPhone 6 Plus,4087473476561332,Mr_Tang丿
回复<a href='http://m.weibo.cn/n/广袖拂红尘'>@广袖拂红尘</a>:投资是为了赚钱不是为了站队，哪里有市场去哪里投资，你还以为日韩美英这些企业是因为和中国关系好才来中国投资的不成么？还打击投资者信心，投资者脑子没水的话干嘛要去投会找事儿坑自己的企业啊。,回复<a href='http://m.weibo.cn/n/国服第一小乔啊'>@国服第一小乔啊</a>:毁了后来投资者的决心，人家以后可以去其他地方投资了，这样国家之间有问题需要解决，直接灭掉那个国家的企业。,竹间OMAIKO,iPhone 6,4087473468158857,广袖拂红尘
"回复<a href='http://m.weibo.cn/n/幸福乌鸦'>@幸福乌鸦</a>:<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/doraemon/dr_weixiao-596608a586.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xixi-ce63ce2629.png"" style=""width:1em;height:1em;;""></span>爷现身说法，受雇於某民企因履行职责受伤害，遵从医嘱治疗并告之企业，流氓企业无故以旷工辞退，诉之法庭，企业主做假供（书面）在仲裁与法庭都出具伪证说未向其告之病情，并表明不知道，庭审时用与企业主告之病情并得到允许的现场录音，完胜诉其非法解除劳动合同…",回复<a href='http://m.weibo.cn/n/TONY3093-李诚涌'>@TONY3093-李诚涌</a>:没有调查就没有发言权，请问您调查过多少本土企业的违法行为？样本总量是多少？比例又是多少？你的样本足以代表全国所有企业吗？如果你的认知都是从新闻上得来的，请不要以偏概全，毕竟新闻不怎么大力报道哪家企业奉公守法。,TONY3093-李诚涌,微博 weibo.com,4087473460658980,幸福乌鸦
"感觉热门前几全是智障<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_baibai-fdd5eeb1d1.png"" style=""width:1em;height:1em;;""></span>",-,秋秋秋秋田_汪,iPhone 6,4087473447855699,-
"回复<a href='http://m.weibo.cn/n/AdeleMeet'>@AdeleMeet</a>:我家东城商圈，你说位置不好？<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-7430606cb7.png"" style=""width:1em;height:1em;;""></span>",回复<a href='http://m.weibo.cn/n/迪英京瓦'>@迪英京瓦</a>:哈哈，你家门口位置选不好的，乐天都开在繁华地段，你看看哪个家乐福沃尔玛生意不好的？他倒了别人不开商场也会开别的，居然怕找不到收银员的工作？,迪英京瓦,微博 weibo.com,4087473439441066,AdeleMeet
回复<a href='http://m.weibo.cn/n/艾婉茗记'>@艾婉茗记</a>:超市不是铁饭碗？你是傻还是蠢啊？你的圈子都是国产小超市的收银吧，自己圈子里没有在超市工作年入数十万的就别来这里秀智商好伐。,回复<a href='http://m.weibo.cn/n/羞涩的起哄架秧子星人'>@羞涩的起哄架秧子星人</a>:我真不想说你啥，你知道超市不是铁饭碗，它不干了，但是市场需求还在，会有其它企业的,羞涩的起哄架秧子星人,微博 weibo.com,4087473397091151,艾婉茗记
"艾玛，我以为是智障小粉红，一看认证吓一跳，这不会跟那个什么加拿大教授一样冒充的吧<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_shengbing-450402bc7c.png"" style=""width:1em;height:1em;;""></span>//<a href='http://m.weibo.cn/n/杨佩昌'>@杨佩昌</a>: 回复<a href='http://m.weibo.cn/n/爱智求针'>@爱智求针</a>:什么破智库，真够丢人的。福利是政府创造的？//<a href='http://m.weibo.cn/n/爱智求针'>@爱智求针</a>:没见过这样的逼货，享受着政府的福利却骂政府 ，这不是蠢，是心坏了。",-,溪上漂流,360安全浏览器,4087473376848474,
回复<a href='http://m.weibo.cn/n/猫巷里的树语'>@猫巷里的树语</a>:接手的给于部分税收减免，多大点事！,希望政府能安顿中国员工吧。。,公正pk河蟹,三星android智能手机,4087473376370170,猫巷里的树语
回复<a href='http://m.weibo.cn/n/驭风而飞的鹰'>@驭风而飞的鹰</a>:但凡言辞最激烈的，网上最爱国的都是生活里生活艰难，被压迫被狠的，智商真的觉得阶层。,回复<a href='http://m.weibo.cn/n/穿啥裤子都往下掉'>@穿啥裤子都往下掉</a>:你见过那个国家的高官上街游行了！日本车为什么在韩国卖不动？国民自觉行为！乐天关门并不是坏事！我们打工的永远是打工的，在乐天在华联在那儿都一样。这要不打仗，国家不乱，谁执政有讲究吗！兄弟！你说呢？,穿啥裤子都往下掉,iPhone 6,4087473372169112,驭风而飞的鹰
哈哈 这就是和流氓政府做生意的下场，太好了，very very good！,-,Brian1527,iPhone 6 Plus,4087473364238353,-
回复<a href='http://m.weibo.cn/n/nks_'>@nks_</a>:心疼层主,回复<a href='http://m.weibo.cn/n/我是一个蠢蠢的逗比'>@我是一个蠢蠢的逗比</a>:你家里人失业了 你也快嘛？,自恋贱人王子贤贤贤,坚果手机,4087473363380146,nks_
"失业期间根据购买失业保险年限领取失业金。一般大公司解除员工，将会根据工作年限得到赔偿金。购买一年失业保险就可以领3个月失业金，其他地区不知道，重庆是1050一个月。加上赔偿金，我觉得3个月找一个工作很难？？？<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0d2bea3a7d.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0d2bea3a7d.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0d2bea3a7d.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0d2bea3a7d.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0d2bea3a7d.png"" style=""width:1em;height:1em;;""></span>为什么那么多人觉得失业了就没钱了。",-,H要发奋努力向上,vivo X5Pro,4087473363169763,-
回复<a href='http://m.weibo.cn/n/liberum'>@liberum</a>:弱智,中国政府和人民最后可能征服了乐天却失去了世界。,非彤凡响T,iPhone客户端,4087473350585220,liberum
回复<a href='http://m.weibo.cn/n/夜已冷'>@夜已冷</a>:你看看你的素质，纯粹一个问题的讨论，你却满口脏话，完全容不得别人的态度、观点，这就是爱国？这就是小粉红？棒子看到我们国家由这样的居民组成，棒子会更瞧不起我们！如果你愿意，你仔细回答我上面的问题，别用脏话！骂祖宗谁不会啊！多简单啊！,回复<a href='http://m.weibo.cn/n/以梦为马2071'>@以梦为马2071</a>:你知道个鸟屎！你妈是不是在乐天玛特上班啊？对了，你们一家是不是都有棒子血统啊！,以梦为马2071,微博 weibo.com,4087473343225821,夜已冷
国家面前，谈什么就业！！！,-,木子拾521,HUAWEI nova手机,4087473321975707,-
回复<a href='http://m.weibo.cn/n/红鲤鱼与绿鲤鱼与驴zoe'>@红鲤鱼与绿鲤鱼与驴zoe</a>:一个超市怎么赔辣么多,"开心：乐天集团将为此付出每月1160亿韩元的损失，而停止营业期间还必须继续支付雇员工资。<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-d903433c82.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-d903433c82.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-d903433c82.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-d903433c82.png"" style=""width:1em;height:1em;;""></span>",秀鲜小泽,iPhone 5s,4087473266688158,红鲤鱼与绿鲤鱼与驴zoe
抵制是不是对中国经济带来好处呢？都不知道谁损失大呢？一间超市有85%卖的是中国货，损失都是所有中国供应商，售货员全部都是中国的，损失都是中国人。将中国失业率提高更上一层楼，所以食物链的税收和供应商的生存，这些也是中国的，那么用中国最原始的算盘来算一算吧！,-,ZM953,三星GALAXY Note 4,4087473262898484,-
中国为啥不拿出当年美国对付原苏联在古巴部署导弹的威力来对付美韩呢，只怕治标不治本，有病乱投医吧,-,点缀生活品味人生,荣耀4A 青春优等生,4087473245981226,-
回复<a href='http://m.weibo.cn/n/未遂的文艺大龄青年'>@未遂的文艺大龄青年</a>:你别逗了，14万？呵呵，就算真的14万也没事儿。,"回复<a href='http://m.weibo.cn/n/中山北路小陈'>@中山北路小陈</a>:14万员工的大公司比大部分国企员工都多了，你别逗了<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-7430606cb7.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-7430606cb7.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-7430606cb7.png"" style=""width:1em;height:1em;;""></span>",中山北路小陈,iPhone 6s,4087473128343262,未遂的文艺大龄青年
回复<a href='http://m.weibo.cn/n/弧箕服'>@弧箕服</a>:你是想说中国抵制了，但是依然阻止不了萨德。我想说别人打了我不管这么样我都要还回去。大不了两败俱伤,回复<a href='http://m.weibo.cn/n/水分子的碰撞'>@水分子的碰撞</a>:呵呵你没看明白我的意思,水分子的碰撞,小米Note,4087473128259502,弧箕服
"太好了，又多了一大批自主创业者，中华民族复兴指日可待 <span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zan-6e88e6f51d.png"" style=""width:1em;height:1em;;""></span>",-,创意西点,微博 weibo.com,4087473112279488,-
"回复<a href='http://m.weibo.cn/n/章大人GMAT'>@章大人GMAT</a>:导弹发过来，人都死了，你可能就不考虑，谁来投资了！<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_baibai-fdd5eeb1d1.png"" style=""width:1em;height:1em;;""></span>",这么恶劣的投资环境，还有外企会来吗？,非彤凡响T,iPhone客户端,4087473103400486,章大人GMAT
看这里的评论，心情畅快，说明我们还有希望。,-,蜜蜂的刺2015,OPPO R9,4087473103090579,-
评论还有能看的么？,-,剑-二十四,荣耀V8,4087473057636801,-
"回复<a href='http://m.weibo.cn/n/勤奋抄手女'>@勤奋抄手女</a>:不喜欢不高兴很愤怒是吧？要求别人很难，俗话说得好“眼不见为净”，可以考虑让自己先滚出中国。<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_haha-bdd6ceb619.png"" style=""width:1em;height:1em;;""></span>",回复<a href='http://m.weibo.cn/n/黄太子老师'>@黄太子老师</a>:你赶紧滚出去，中国又少一个汉奸走狗二流子！,用户5987026624,三星 GALAXY S6 edge+,4087473044363147,勤奋抄手女
"回复<a href='http://m.weibo.cn/n/上善若水文君'>@上善若水文君</a>:那得你的嘴啊 接飞盘你说你第二 谁敢认第一<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0d2bea3a7d.png"" style=""width:1em;height:1em;;""></span>",回复<a href='http://m.weibo.cn/n/小小任的daddy'>@小小任的daddy</a>:用嘴接盘,小小任的daddy,iPhone 7 Plus,4087473036564113,上善若水文君
回复<a href='http://m.weibo.cn/n/z故事的小黄花z'>@z故事的小黄花z</a>:你不知道就让我滚，你有病吧,回复<a href='http://m.weibo.cn/n/黄太子老师'>@黄太子老师</a>:真不知道流氓国家到底是谁！不乐待你就滚！那么多废话,黄太子老师,iPhone 6s,4087473028161365,z故事的小黄花z
"这评论区简直可怕<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0d2bea3a7d.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0d2bea3a7d.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0d2bea3a7d.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0d2bea3a7d.png"" style=""width:1em;height:1em;;""></span>",-,传说中的大尾巴狼,HUAWEI Mate 8,4087473023581338,-
回复<a href='http://m.weibo.cn/n/迪英京瓦'>@迪英京瓦</a>:哈哈，你家门口位置选不好的，乐天都开在繁华地段，你看看哪个家乐福沃尔玛生意不好的？他倒了别人不开商场也会开别的，居然怕找不到收银员的工作？,回复<a href='http://m.weibo.cn/n/AdeleMeet'>@AdeleMeet</a>:真牛，张口就可以接盘。我家对面百佳超市，2年前关了，现在还空着。,AdeleMeet,iPhone 6,4087472985635137,迪英京瓦
回复<a href='http://m.weibo.cn/n/驭风而飞的鹰'>@驭风而飞的鹰</a>:日本车在韩国卖不动，第一：韩国车本身就很牛逼。第二呢，韩国日本关系也一般般,回复<a href='http://m.weibo.cn/n/穿啥裤子都往下掉'>@穿啥裤子都往下掉</a>:你见过那个国家的高官上街游行了！日本车为什么在韩国卖不动？国民自觉行为！乐天关门并不是坏事！我们打工的永远是打工的，在乐天在华联在那儿都一样。这要不打仗，国家不乱，谁执政有讲究吗！兄弟！你说呢？,穿啥裤子都往下掉,iPhone 6,4087472973050621,驭风而飞的鹰
回复<a href='http://m.weibo.cn/n/猫巷里的树语'>@猫巷里的树语</a>:会有爱国贼他妈的洗浴中心入驻,希望政府能安顿中国员工吧。。,骑马穿拖鞋-SCer,荣耀畅玩5X 全网通,4087472965021871,猫巷里的树语
回复<a href='http://m.weibo.cn/n/伊皙卡畖小严'>@伊皙卡畖小严</a>:没事，今天手痒，向我开炮,回复<a href='http://m.weibo.cn/n/黄太子老师'>@黄太子老师</a>:心疼 拍肩,黄太子老师,iPhone 6s,4087472948216885,伊皙卡畖小严
没法说,-,污既正义,iPhone 6,4087472944140693,-
回复<a href='http://m.weibo.cn/n/黄太子老师'>@黄太子老师</a>:真不知道流氓国家到底是谁！不乐待你就滚！那么多废话,唉！真是流氓国家,z故事的小黄花z,三星GALAXY A,4087472918806353,黄太子老师
回复<a href='http://m.weibo.cn/n/Mr_Tang丿'>@Mr_Tang丿</a>:原来你是个汉奸狗，嗯，可以去死了,回复<a href='http://m.weibo.cn/n/清澈的冰块'>@清澈的冰块</a>:韩国部署个萨德我们就这样，那俄罗斯部署了更加厉害的雷达呢？互不干涉内政这是我国提出的 人家在自己的国土布置防御系统 按照外交部的发言词来说 别的国家无权说三道四。预期既希望与对方停止布置倒不如好好考虑一下如何反制对方的系统。不要把希望百分之百的基于敌手。,清澈的冰块,iPhone客户端,4087472885585508,Mr_Tang丿
回复<a href='http://m.weibo.cn/n/想要变得高冷QAQ'>@想要变得高冷QAQ</a>:就不，气死你,回复<a href='http://m.weibo.cn/n/黄太子老师'>@黄太子老师</a>:滚,黄太子老师,iPhone 6s,4087472830574441,想要变得高冷QAQ
